FlightDate,Day_Of_Week,Airline,Tail_Number,Cancelled,Diverted,Dep_Airport,Dep_CityName,DepTime_label,Dep_Delay,Dep_Delay_Tag,Dep_Delay_Type,Arr_Airport,Arr_CityName,Arr_Delay,Arr_Delay_Type,Flight_Duration,Distance_type,Delay_Carrier,Delay_Weather,Delay_NAS,Delay_Security,Delay_LastAircraft
2023-06-25,7,Skywest Airlines Inc.,N317SY,1.0,0.0,PIT,"Pittsburgh, PA",Evening,0.0,0,No Departure Delay,JFK,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-25,7,Skywest Airlines Inc.,N607CZ,1.0,0.0,BOS,"Boston, MA",Afternoon,0.0,0,No Departure Delay,JFK,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-25,7,Skywest Airlines Inc.,N603CZ,1.0,0.0,SDF,"Louisville, KY",Afternoon,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-25,7,Skywest Airlines Inc.,N317SY,1.0,0.0,JFK,"New York, NY",Evening,0.0,0,No Departure Delay,CLE,"Cleveland, OH",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-25,7,Skywest Airlines Inc.,N607CZ,1.0,0.0,JFK,"New York, NY",Evening,0.0,0,No Departure Delay,BNA,"Nashville, TN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-26,1,Skywest Airlines Inc.,N607CZ,1.0,0.0,ORD,"Chicago, IL",Evening,0.0,0,No Departure Delay,JFK,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-26,1,Skywest Airlines Inc.,N290SY,1.0,0.0,JFK,"New York, NY",Evening,0.0,0,No Departure Delay,MKE,"Milwaukee, WI",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-26,1,Skywest Airlines Inc.,N254SY,1.0,0.0,OKC,"Oklahoma City, OK",Morning,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-26,1,Skywest Airlines Inc.,N825SK,1.0,0.0,LEX,"Lexington, KY",Morning,0.0,0,No Departure Delay,DTW,"Detroit, MI",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-26,1,Skywest Airlines Inc.,N257SY,1.0,0.0,LGA,"New York, NY",Evening,0.0,0,No Departure Delay,MKE,"Milwaukee, WI",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-26,1,Skywest Airlines Inc.,N243SY,1.0,0.0,IAD,"Washington, DC",Afternoon,0.0,0,No Departure Delay,JFK,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-26,1,Skywest Airlines Inc.,N816SK,0.0,1.0,MSP,"Minneapolis, MN",Evening,-3.0,0,No Departure Delay,SBN,"South Bend, IN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-26,1,Skywest Airlines Inc.,N243SY,1.0,0.0,JFK,"New York, NY",Evening,0.0,0,No Departure Delay,ORD,"Chicago, IL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-26,1,Skywest Airlines Inc.,N241SY,1.0,0.0,BOS,"Boston, MA",Afternoon,0.0,0,No Departure Delay,JFK,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-26,1,Skywest Airlines Inc.,N260SY,1.0,0.0,PIT,"Pittsburgh, PA",Evening,0.0,0,No Departure Delay,JFK,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-26,1,Skywest Airlines Inc.,N320SY,1.0,0.0,JFK,"New York, NY",Afternoon,0.0,0,No Departure Delay,ORD,"Chicago, IL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-26,1,Skywest Airlines Inc.,N290SY,1.0,0.0,ORD,"Chicago, IL",Afternoon,0.0,0,No Departure Delay,JFK,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-26,1,Skywest Airlines Inc.,N260SY,1.0,0.0,JFK,"New York, NY",Evening,0.0,0,No Departure Delay,CLE,"Cleveland, OH",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-26,1,Skywest Airlines Inc.,N800SK,1.0,0.0,MSN,"Madison, WI",Morning,0.0,0,No Departure Delay,DTW,"Detroit, MI",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-26,1,Skywest Airlines Inc.,N257SY,1.0,0.0,SDF,"Louisville, KY",Afternoon,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-26,1,Skywest Airlines Inc.,N692CA,1.0,0.0,DTW,"Detroit, MI",Evening,0.0,0,No Departure Delay,HPN,"White Plains, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-26,1,Skywest Airlines Inc.,N241SY,1.0,0.0,JFK,"New York, NY",Evening,0.0,0,No Departure Delay,BNA,"Nashville, TN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,Skywest Airlines Inc.,N310SY,1.0,0.0,MKE,"Milwaukee, WI",Morning,0.0,0,No Departure Delay,BOS,"Boston, MA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,Skywest Airlines Inc.,N317SY,1.0,0.0,BOS,"Boston, MA",Afternoon,0.0,0,No Departure Delay,JFK,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,Skywest Airlines Inc.,N317SY,1.0,0.0,JFK,"New York, NY",Evening,0.0,0,No Departure Delay,BNA,"Nashville, TN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-24,6,Skywest Airlines Inc.,N607CZ,1.0,0.0,JFK,"New York, NY",Evening,0.0,0,No Departure Delay,BNA,"Nashville, TN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-25,7,Skywest Airlines Inc.,N254SY,1.0,0.0,LGA,"New York, NY",Afternoon,0.0,0,No Departure Delay,OKC,"Oklahoma City, OK",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-25,7,Skywest Airlines Inc.,N241SY,1.0,0.0,IAD,"Washington, DC",Afternoon,0.0,0,No Departure Delay,JFK,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-25,7,Skywest Airlines Inc.,N840SK,1.0,0.0,SDF,"Louisville, KY",Evening,0.0,0,No Departure Delay,DTW,"Detroit, MI",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-26,1,Skywest Airlines Inc.,N246SY,1.0,0.0,IAD,"Washington, DC",Afternoon,0.0,0,No Departure Delay,MSP,"Minneapolis, MN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,Skywest Airlines Inc.,N259SY,1.0,0.0,ORD,"Chicago, IL",Evening,0.0,0,No Departure Delay,JFK,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,Skywest Airlines Inc.,N259SY,1.0,0.0,IAD,"Washington, DC",Afternoon,0.0,0,No Departure Delay,JFK,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,Skywest Airlines Inc.,N295SY,1.0,0.0,OKC,"Oklahoma City, OK",Morning,0.0,0,No Departure Delay,MSP,"Minneapolis, MN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,Skywest Airlines Inc.,N836SK,1.0,0.0,HPN,"White Plains, NY",Morning,0.0,0,No Departure Delay,ATL,"Atlanta, GA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,Skywest Airlines Inc.,N692CA,1.0,0.0,HPN,"White Plains, NY",Night,0.0,0,No Departure Delay,DTW,"Detroit, MI",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,Skywest Airlines Inc.,N257SY,1.0,0.0,PIT,"Pittsburgh, PA",Evening,0.0,0,No Departure Delay,JFK,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,Skywest Airlines Inc.,N259SY,1.0,0.0,JFK,"New York, NY",Evening,0.0,0,No Departure Delay,ORD,"Chicago, IL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,Skywest Airlines Inc.,N257SY,1.0,0.0,JFK,"New York, NY",Evening,0.0,0,No Departure Delay,CLE,"Cleveland, OH",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,Skywest Airlines Inc.,N250SY,1.0,0.0,ORD,"Chicago, IL",Afternoon,0.0,0,No Departure Delay,JFK,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,Skywest Airlines Inc.,N919EV,0.0,1.0,MSP,"Minneapolis, MN",Afternoon,16.0,1,Low Departure Delay,INL,"International Falls, MN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-28,3,Skywest Airlines Inc.,N259SY,1.0,0.0,JFK,"New York, NY",Morning,0.0,0,No Departure Delay,ORD,"Chicago, IL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-28,3,Skywest Airlines Inc.,N241SY,1.0,0.0,MKE,"Milwaukee, WI",Morning,0.0,0,No Departure Delay,BOS,"Boston, MA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-28,3,Skywest Airlines Inc.,N241SY,1.0,0.0,BOS,"Boston, MA",Morning,0.0,0,No Departure Delay,MKE,"Milwaukee, WI",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-12,1,Skywest Airlines Inc.,N607CZ,1.0,0.0,ORD,"Chicago, IL",Afternoon,0.0,0,No Departure Delay,JFK,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-24,6,Skywest Airlines Inc.,N255SY,1.0,0.0,ORD,"Chicago, IL",Evening,0.0,0,No Departure Delay,JFK,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-24,6,Skywest Airlines Inc.,N257SY,1.0,0.0,IAD,"Washington, DC",Afternoon,0.0,0,No Departure Delay,JFK,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-24,6,Skywest Airlines Inc.,N246SY,1.0,0.0,PIT,"Pittsburgh, PA",Evening,0.0,0,No Departure Delay,JFK,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-24,6,Skywest Airlines Inc.,N257SY,1.0,0.0,JFK,"New York, NY",Evening,0.0,0,No Departure Delay,ORD,"Chicago, IL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-24,6,Skywest Airlines Inc.,N246SY,1.0,0.0,JFK,"New York, NY",Evening,0.0,0,No Departure Delay,CLE,"Cleveland, OH",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N960SW,1.0,0.0,SFO,"San Francisco, CA",Evening,0.0,0,No Departure Delay,RDD,"Redding, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N929EV,1.0,0.0,DEN,"Denver, CO",Evening,0.0,0,No Departure Delay,HLN,"Helena, MT",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N915EV,1.0,0.0,MSN,"Madison, WI",Afternoon,0.0,0,No Departure Delay,ORD,"Chicago, IL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N796SK,1.0,0.0,DEN,"Denver, CO",Evening,0.0,0,No Departure Delay,COS,"Colorado Springs, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N876AS,1.0,0.0,ORD,"Chicago, IL",Evening,0.0,0,No Departure Delay,ABE,"Allentown/Bethlehem/Easton, PA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N141SY,1.0,0.0,ORD,"Chicago, IL",Afternoon,0.0,0,No Departure Delay,DTW,"Detroit, MI",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N791SK,1.0,0.0,DEN,"Denver, CO",Evening,0.0,0,No Departure Delay,ASE,"Aspen, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N122SY,1.0,0.0,ORD,"Chicago, IL",Evening,0.0,0,No Departure Delay,FNT,"Flint, MI",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N915EV,1.0,0.0,ORD,"Chicago, IL",Evening,0.0,0,No Departure Delay,AVP,"Scranton/Wilkes-Barre, PA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N166SY,1.0,0.0,IND,"Indianapolis, IN",Evening,0.0,0,No Departure Delay,ORD,"Chicago, IL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N430SW,1.0,0.0,ORD,"Chicago, IL",Evening,0.0,0,No Departure Delay,ATW,"Appleton, WI",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N479CA,1.0,0.0,ORD,"Chicago, IL",Evening,0.0,0,No Departure Delay,SGF,"Springfield, MO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N203SY,1.0,0.0,FNT,"Flint, MI",Afternoon,0.0,0,No Departure Delay,ORD,"Chicago, IL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N471CA,1.0,0.0,MLI,"Moline, IL",Afternoon,0.0,0,No Departure Delay,ORD,"Chicago, IL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N961SW,1.0,0.0,CID,"Cedar Rapids/Iowa City, IA",Afternoon,0.0,0,No Departure Delay,ORD,"Chicago, IL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N874AS,1.0,0.0,ABE,"Allentown/Bethlehem/Easton, PA",Afternoon,0.0,0,No Departure Delay,ORD,"Chicago, IL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N618UX,1.0,0.0,MAF,"Midland/Odessa, TX",Afternoon,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N912EV,1.0,0.0,RAP,"Rapid City, SD",Evening,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N622UX,1.0,0.0,IDA,"Idaho Falls, ID",Afternoon,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N914EV,1.0,0.0,DLH,"Duluth, MN",Afternoon,0.0,0,No Departure Delay,ORD,"Chicago, IL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N622UX,1.0,0.0,DEN,"Denver, CO",Afternoon,0.0,0,No Departure Delay,ICT,"Wichita, KS",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N876AS,1.0,0.0,SGF,"Springfield, MO",Afternoon,0.0,0,No Departure Delay,ORD,"Chicago, IL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N218PS,1.0,0.0,DRO,"Durango, CO",Afternoon,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N127SY,1.0,0.0,ORD,"Chicago, IL",Evening,0.0,0,No Departure Delay,AVL,"Asheville, NC",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N479CA,1.0,0.0,GJT,"Grand Junction, CO",Afternoon,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N743SK,1.0,0.0,BIL,"Billings, MT",Evening,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N156SY,1.0,0.0,DEN,"Denver, CO",Afternoon,0.0,0,No Departure Delay,ATW,"Appleton, WI",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N466SW,1.0,0.0,BIS,"Bismarck/Mandan, ND",Afternoon,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N881AS,1.0,0.0,COS,"Colorado Springs, CO",Afternoon,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N794SK,1.0,0.0,DEN,"Denver, CO",Evening,0.0,0,No Departure Delay,COS,"Colorado Springs, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N165SY,1.0,0.0,DEN,"Denver, CO",Afternoon,0.0,0,No Departure Delay,COS,"Colorado Springs, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N933EV,1.0,0.0,MBS,"Saginaw/Bay City/Midland, MI",Morning,0.0,0,No Departure Delay,ORD,"Chicago, IL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N148SY,1.0,0.0,HDN,"Hayden, CO",Afternoon,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N221PS,1.0,0.0,DIK,"Dickinson, ND",Afternoon,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N203SY,1.0,0.0,DEN,"Denver, CO",Evening,0.0,0,No Departure Delay,BFL,"Bakersfield, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N117SY,1.0,0.0,OKC,"Oklahoma City, OK",Morning,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N964SW,1.0,0.0,DEC,"Decatur, IL",Morning,0.0,0,No Departure Delay,ORD,"Chicago, IL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N964SW,1.0,0.0,JLN,"Joplin, MO",Morning,0.0,0,No Departure Delay,DEC,"Decatur, IL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N970SW,1.0,0.0,DEN,"Denver, CO",Afternoon,0.0,0,No Departure Delay,LAR,"Laramie, WY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N881AS,1.0,0.0,DDC,"Dodge City, KS",Evening,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N881AS,1.0,0.0,DEN,"Denver, CO",Afternoon,0.0,0,No Departure Delay,LBL,"Liberal, KS",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N881AS,1.0,0.0,LBL,"Liberal, KS",Afternoon,0.0,0,No Departure Delay,DDC,"Dodge City, KS",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N875AS,1.0,0.0,LBF,"North Platte, NE",Morning,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N221PS,1.0,0.0,BFF,"Scottsbluff, NE",Afternoon,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N881AS,1.0,0.0,DEN,"Denver, CO",Evening,0.0,0,No Departure Delay,SUX,"Sioux City, IA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N970SW,1.0,0.0,LAR,"Laramie, WY",Evening,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N221PS,1.0,0.0,DEN,"Denver, CO",Afternoon,0.0,0,No Departure Delay,BFF,"Scottsbluff, NE",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N961SW,1.0,0.0,DEN,"Denver, CO",Afternoon,0.0,0,No Departure Delay,LBF,"North Platte, NE",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N967SW,1.0,0.0,DEN,"Denver, CO",Afternoon,0.0,0,No Departure Delay,GCC,"Gillette, WY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N967SW,1.0,0.0,GCC,"Gillette, WY",Afternoon,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N961SW,1.0,0.0,LBF,"North Platte, NE",Evening,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N929EV,1.0,0.0,VEL,"Vernal, UT",Afternoon,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N165SY,1.0,0.0,DRO,"Durango, CO",Afternoon,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N620UX,1.0,0.0,DEN,"Denver, CO",Afternoon,0.0,0,No Departure Delay,COS,"Colorado Springs, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N127SY,1.0,0.0,CVG,"Cincinnati, OH",Morning,0.0,0,No Departure Delay,ORD,"Chicago, IL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N156SY,1.0,0.0,MTJ,"Montrose/Delta, CO",Morning,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N956SW,1.0,0.0,DEN,"Denver, CO",Afternoon,0.0,0,No Departure Delay,CPR,"Casper, WY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N466SW,1.0,0.0,DEN,"Denver, CO",Evening,0.0,0,No Departure Delay,SBP,"San Luis Obispo, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N148SY,1.0,0.0,DEN,"Denver, CO",Evening,0.0,0,No Departure Delay,SLC,"Salt Lake City, UT",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N221PS,1.0,0.0,DEN,"Denver, CO",Afternoon,0.0,0,No Departure Delay,DIK,"Dickinson, ND",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N794SK,1.0,0.0,XNA,"Fayetteville, AR",Afternoon,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N120SY,1.0,0.0,FAR,"Fargo, ND",Morning,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N479CA,1.0,0.0,DEN,"Denver, CO",Afternoon,0.0,0,No Departure Delay,GJT,"Grand Junction, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
